# Japanese readings, used by JapaneseSearchKeys to match a kanji label against a
# query typed in kana or in latin script. Generated, do not edit by hand; see
# tools/generate-japanese-readings.py.
#
# Derived from JMdict by the Electronic Dictionary Research and Development
# Group, used under the Creative Commons Attribution-ShareAlike 4.0 license.
# https://www.edrdg.org/edrdg/licence.html
#
# One entry per line, tab separated: the written form followed by its readings.
# Sorted by the written form so that the file can be binary searched in place.
水底	スイテイ	ミズソコ
水彩画	スイサイガ
水性	スイセイ
水揚ゲ	ミズアゲ
水族館	スイゾクカン	スイゾッカン
水星	スイセイ
水晶	スイショウ
水晶体	スイショウタイ
水曜	スイヨウ
水曜日	スイヨウビ
水木	ミズキ
水槽	スイソウ
水死	スイシ
水気	ミズケ	スイキ
水没	スイボツ
水泡	スイホウ	ミナワ
水泳	スイエイ
水洗	スイセン
水洗イ	ミズアライ
水流	スイリュウ
水浸シ	ミズビタシ
水深	スイシン
水温	スイオン
水源	スイゲン
水源地	スイゲンチ
水準	スイジュン
水溶性	スイヨウセイ
水溶液	スイヨウエキ
水滴	スイテキ
水滸伝	スイコデン
水爆	スイバク
水牛	スイギュウ
水玉	ミズタマ
水球	スイキュウ
水生	スイセイ
水生植物	スイセイショクブツ
水産	スイサン
水産庁	スイサンチョウ
水産業	スイサンギョウ
水産物	スイサンブツ
水田	スイデン	ミズタ
水着	ミズギ
水稲	スイトウ
水筒	スイトウ
水系	スイケイ
水素	スイソ
水耕	スイコウ
水脈	スイミャク
水臭イ	ミズクサイ
水色	ミズイロ
水草	ミズクサ	スイソウ
水蒸気	スイジョウキ
水虫	ミズムシ
水質	スイシツ
水路	スイロ
水車	スイシャ	ミズグルマ
水辺	ミズベ	スイヘン
水遊ビ	ミズアソビ
水道	スイドウ
水道水	スイドウスイ
水郷	スイゴウ
水酸化ナトリウム	スイサンカナトリウム
水量	スイリョウ
水鉄砲	ミズデッポウ
水銀	スイギン
水門	スイモン
水際	ミズギワ	スイサイ
水難	スイナン
水面	スイメン	ミナモ
水頭症	スイトウショウ
水飲ミ	ミズノミ
水鳥	ミズトリ	ミズドリ
氷原	ヒョウゲン
氷室	ヒムロ	ヒョウシツ
氷山	ヒョウザン
氷柱	ツララ	ヒョウチュウ
氷水	コオリミズ	コオリスイ
氷河	ヒョウガ
氷点下	ヒョウテンカ
氷解	ヒョウカイ
永ラク	ナガラク
永世	エイセイ
永久	エイキュウ
永代	エイタイ
永住	エイジュウ
永続	エイゾク
永遠	エイエン
氾濫	ハンラン
汁気	シルケ
求メル	モトメル
求人	キュウジン
求刑	キュウケイ
求心力	キュウシンリョク
求愛	キュウアイ
求職	キュウショク
求道	キュウドウ	グドウ
汎用	ハンヨウ
汗ダク	アセダク
汗バム	アセバム
汗水	アセミズ
汚イ	キタナイ
汚ス	ヨゴス	ケガス
汚レ	ヨゴレ
汚レル	ヨゴレル
汚レ役	ヨゴレヤク
汚名	オメイ
汚染	オセン
汚水	オスイ
汚泥	オデイ
汚濁	オダク
汚点	オテン
汚物	オブツ
汚職	オショク
江上	コウジョウ
江戸	エド
江戸ッ子	エドッコ
江戸前	エドマエ
江戸時代	エドジダイ
汲ミ取ル	クミトル
汲ム	クム
決シテ	ケッシテ	ケシテ
決スル	ケッスル
決マッテ	キマッテ
決マリ	キマリ
決マリ手	キマリテ
決マリ文句	キマリモンク
決マル	キマル
決メ	キメ
決メツケル	キメツケル
決メル	キメル
決メ付ケル	キメツケル
決メ手	キメテ
決メ球	キメダマ
決メ込ム	キメコム
決別	ケツベツ
決勝	ケッショウ
決勝トーナメント	ケッショウトーナメント
決勝戦	ケッショウセン
決勝点	ケッショウテン
決壊	ケッカイ
決定	ケッテイ
決定版	ケッテイバン
決定的	ケッテイテキ
決心	ケッシン
決意	ケツイ
決戦	ケッセン
決断	ケツダン
決死	ケッシ
決済	ケッサイ
決済方法	ケッサイホウホウ
決然	ケツゼン
決着	ケッチャク
決算	ケッサン
決行	ケッコウ
決裁	ケッサイ
決裂	ケツレツ
決議	ケツギ
決起	ケッキ
決選投票	ケッセントウヒョウ
決闘	ケットウ
汽笛	キテキ
汽船	キセン
汽車	キシャ
沈ム	シズム
沈メル	シズメル
沈下	チンカ
沈没	チンボツ
沈滞	チンタイ
沈痛	チンツウ
沈着	チンチャク
沈降	チンコウ
沈静	チンセイ
沈黙	チンモク
沖合	オキアイ
沖合イ	オキアイ
沖縄	オキナワ
沙汰	サタ
没収	ボッシュウ
没年	ボツネン
没後	ボツゴ
没落	ボツラク
没頭	ボットウ
沢地	サワチ
沢山	タクサン
沢庵	タクアン	タクワン
沢辺	サワベ
河原	カワラ
河口	カコウ	カワグチ
河岸	カワギシ	カガン
河川	カセン
河川敷	カセンジキ	カセンシキ
河畔	カハン
河童	カッパ	カワッパ
沸カス	ワカス
沸キ起コル	ワキオコル
沸キ返ル	ワキカエル
沸ク	ワク
沸騰	フットウ
油井	ユセイ
油圧	ユアツ
油彩	ユサイ
油性	ユセイ
油揚ゲ	アブラアゲ	アブラゲ
油断	ユダン
油田	ユデン
油絵	アブラエ
油絵ノ具	アブラエノグ
油脂	ユシ
治ス	ナオス
治マル	オサマル
治メル	オサメル
治リ	ナオリ
治ル	ナオル
治外法権	チガイホウケン
治安	チアン
治山	チサン
治水	チスイ
治療	チリョウ	ジリョウ
治療法	チリョウホウ
治癒	チユ
治験	チケン
沼地	ヌマチ	ショウチ
沼沢	ショウタク
沼田	ヌマタ	ヌマダ
沿イ	ゾイ
沿ウ	ソウ
沿ッテ	ソッテ
沿岸	エンガン
沿海	エンカイ
沿海州	エンカイシュウ
沿線	エンセン
沿道	エンドウ
沿革	エンカク
泉水	センスイ
泊マリ	トマリ
泊マリ込ミ	トマリコミ
泊マル	トマル
泊メル	トメル
泌尿器	ヒニョウキ	ヒツニョウキ
法主	ホッス	ホッシュ
法事	ホウジ
法人	ホウジン
法令	ホウレイ
法会	ホウエ
法制	ホウセイ
法制局	ホウセイキョク
法則	ホウソク
法務	ホウム
法務委員会	ホウムイインカイ
法務省	ホウムショウ
法医学	ホウイガク
法外	ホウガイ
法学	ホウガク
法学部	ホウガクブ
法定	ホウテイ
法師	ホウシ	ホッシ
法度	ハット
法廷	ホウテイ
法律	ホウリツ
法律事務所	ホウリツジムショ
法文	ホウブン
法曹	ホウソウ
法曹界	ホウソウカイ
法案	ホウアン
法治	ホウチ
法治国	ホウチコク
法王	ホウオウ
法理	ホウリ
法的	ホウテキ
法相	ホウショウ
法華経	ホケキョウ	ホッケキョウ
法被	ハッピ
法要	ホウヨウ
法規	ホウキ
法話	ホウワ
泡盛	アワモリ
波乱	ハラン
波乱万丈	ハランバンジョウ
波動	ハドウ
波及	ハキュウ
波打チ際	ナミウチギワ
波打ツ	ナミウツ
波止場	ハトバ
波浪	ハロウ
波瀾万丈	ハランバンジョウ
波状	ハジョウ
波紋	ハモン
波長	ハチョウ
波間	ナミマ	ナミアイ
波頭	ナミガシラ	ハトウ
波風	ナミカゼ
泣カサレル	ナカサレル
泣カス	ナカス
泣カセル	ナカセル
泣キ	ナキ
泣キジャクル	ナキジャクル
泣キ出ス	ナキダス
泣キ叫ブ	ナキサケブ
泣キ声	ナキゴエ
泣キ寝入リ	ナキネイリ
泣キ崩レル	ナキクズレル
泣キ所	ナキドコロ
泣キ顔	ナキガオ
泣ク	ナク
泥仕合	ドロジアイ
泥棒	ドロボウ	ドロボー
泥水	ドロミズ	デイスイ
泥沼	ドロヌマ	デイショウ
泥炭	デイタン	スクモ
泥酔	デイスイ
注ギ込ム	ソソギコム	ツギコム
注グ	ソソグ	ツグ
注ス	サス
注入	チュウニュウ
注射	チュウシャ
注意	チュウイ
注意報	チュウイホウ
注意深イ	チュウイブカイ
注文	チュウモン
注目	チュウモク
注視	チュウシ
注釈	チュウシャク
泰然	タイゼン
泳ギ	オヨギ
泳グ	オヨグ
泳者	エイシャ
洋上	ヨウジョウ
洋品	ヨウヒン
洋学	ヨウガク
洋室	ヨウシツ
洋式	ヨウシキ
洋弓	ヨウキュウ
洋書	ヨウショ
洋服	ヨウフク
洋楽	ヨウガク
洋画	ヨウガ
洋紙	ヨウシ
洋菓子	ヨウガシ
洋行	ヨウコウ
洋裁	ヨウサイ
洋装	ヨウソウ
洋酒	ヨウシュ
洋間	ヨウマ
洋風	ヨウフウ
洋食	ヨウショク
洋館	ヨウカン
洒落	シャレ
洒落ル	シャレル
洗イ上ゲル	アライアゲル
洗イ場	アライバ
洗イ物	アライモノ	アライモン
洗イ直ス	アライナオス
洗ウ	アラウ
洗剤	センザイ
洗浄	センジョウ
洗浄剤	センジョウザイ
洗濯	センタク	センダク
洗濯機	センタクキ	センタッキ
洗濯物	センタクモノ	センタクモン
洗礼	センレイ
洗練	センレン
洗脳	センノウ
洗足	センソク
洗車	センシャ
洗面	センメン
洗面器	センメンキ
洗面所	センメンジョ
洗顔	センガン
洗髪	センパツ
洞察	ドウサツ
洞穴	ホラアナ	ドウケツ
洞窟	ドウクツ
津々浦々	ツツウラウラ	ツヅウラウラ
津波	ツナミ
洪水	コウズイ
活写	カッシャ
活劇	カツゲキ
活力	カツリョク
活動	カツドウ
活動家	カツドウカ
活字	カツジ
活弁	カツベン
活性	カッセイ
活性炭	カッセイタン
活気	カッキ
活況	カッキョウ
活火山	カッカザン	カツカザン
活版	カッパン
活用	カツヨウ
活発	カッパツ
活路	カツロ
活躍	カツヤク
活魚	カツギョ	イケウオ
派兵	ハヘイ
派出所	ハシュツジョ	ハシュツショ
派手	ハデ
派生	ハセイ
派遣	ハケン
派閥	ハバツ
流シ	ナガシ
流シ台	ナガシダイ
流シ打チ	ナガシウチ
流シ網	ナガシアミ
流シ込ム	ナガシコム
流ス	ナガス
流レ	ナガレ
流レル	ナガレル
流レ作業	ナガレサギョウ
流レ出ス	ナガレダス
流レ出ル	ナガレデル
流レ弾	ナガレダマ
流レ星	ナガレボシ
流レ込ム	ナガレコム
流会	リュウカイ
流体	リュウタイ
流儀	リュウギ
流入	リュウニュウ
流出	リュウシュツ
流刑	リュウケイ	ルケイ
流動	リュウドウ
流動的	リュウドウテキ
流動食	リュウドウショク
流域	リュウイキ
流失	リュウシツ
流布	ルフ
流星	リュウセイ
流暢	リュウチョウ
流木	リュウボク
流民	ルミン	リュウミン
流水	リュウスイ
流氷	リュウヒョウ
流派	リュウハ
流浪	ルロウ
流産	リュウザン
流用	リュウヨウ
流石	サスガ
流砂	リュウサ	リュウシャ
流血	リュウケツ
流行	リュウコウ
流行ル	ハヤル
流行歌	リュウコウカ
流転	ルテン	リュウテン
流通	リュウツウ
流量	リュウリョウ
流麗	リュウレイ
浄化	ジョウカ
浄化槽	ジョウカソウ
浄土	ジョウド
浄土宗	ジョウドシュウ
浄土真宗	ジョウドシンシュウ
浄水	ジョウスイ
浄瑠璃	ジョウルリ
浄財	ジョウザイ
浅イ	アサイ
浅ハカ	アサハカ
浅瀬	アサセ
浅見	センケン
浅黒イ	アサグロイ
浚ウ	サラウ
浜松	ハママツ
浜辺	ハマベ
浪人	ロウニン
浪曲	ロウキョク
浪花節	ナニワブシ
浪費	ロウヒ
浪速	ナニワ
浮カス	ウカス
浮カバレナイ	ウカバレナイ
浮カビ上ガル	ウカビアガル
浮カブ	ウカブ
浮カベル	ウカベル
浮カレル	ウカレル
浮キ	ウキ
浮キ上ガル	ウキアガル
浮キ出ル	ウキデル
浮キ彫リ	ウキボリ
浮キ沈ミ	ウキシズミ
浮キ立ツ	ウキタツ
浮ク	ウク
浮上	フジョウ
浮世	ウキヨ	フセイ
浮世絵	ウキヨエ
浮力	フリョク
浮動	フドウ
浮動株	フドウカブ
浮動票	フドウヒョウ
浮揚	フヨウ
浮標	フヒョウ
浮気	ウワキ
浮沈	フチン
浮浪者	フロウシャ
浮遊	フユウ
浴ビセル	アビセル
浴ビル	アビル
浴場	ヨクジョウ
浴客	ヨッキャク	ヨッカク
浴室	ヨクシツ
浴後	ヨクゴ
浴槽	ヨクソウ
浴用	ヨクヨウ
浴衣	ユカタ	ヨクイ
海上	カイジョウ	カイショウ
海上保安庁	カイジョウホアンチョウ
海上自衛隊	カイジョウジエイタイ
海中	カイチュウ
海亀	ウミガメ
海事	カイジ
海兵	カイヘイ
海兵隊	カイヘイタイ
海原	ウナバラ	ウナハラ
海図	カイズ
海域	カイイキ
海外	カイガイ
海外出張	カイガイシュッチョウ
海外旅行	カイガイリョコウ
海外経済協力基金	カイガイケイザイキョウリョクキキン
海女	アマ	アマメ
海山	ウミヤマ
海岸	カイガン
海岸線	カイガンセン
海峡	カイキョウ
海底	カイテイ	ウナゾコ
海戦	カイセン
海抜	カイバツ
海水	カイスイ
海水浴	カイスイヨク
海水浴場	カイスイヨクジョウ
海洋	カイヨウ
海洋気象台	カイヨウキショウダイ
海流	カイリュウ
海浜	カイヒン
海港	カイコウ
海溝	カイコウ
海王星	カイオウセイ
海産物	カイサンブツ
海神	カイジン	カイシン
海老	エビ
海苔	ノリ
海草	カイソウ	ウミクサ
海藻	カイソウ
海賊	カイゾク
海賊版	カイゾクバン
海路	カイロ	ウミジ
海軍	カイグン
海辺	ウミベ	カイヘン
海運	カイウン
海運業	カイウンギョウ
海道	カイドウ
海難	カイナン
海面	カイメン
海風	カイフウ	ウミカゼ
海鳥	ウミドリ	カイチョウ
浸カル	ツカル
浸シ物	ヒタシモノ
浸ス	ヒタス
浸ル	ヒタル
浸水	シンスイ
浸透	シントウ
浸食	シンショク
消エル	キエル
消エ入ル	キエイル
消エ去ル	キエサル
消シゴム	ケシゴム
消シ去ル	ケシサル
消シ止メル	ケシトメル
消ス	ケス
消化	ショウカ
消化器	ショウカキ
消印	ケシイン
消去	ショウキョ
消失	ショウシツ
消息	ショウソク	ショウソコ
消息筋	ショウソクスジ
消極	ショウキョク
消極的	ショウキョクテキ
消毒	ショウドク
消滅	ショウメツ
消火	ショウカ
消火器	ショウカキ
消灯	ショウトウ
消耗	ショウモウ	ショウコウ
消耗品	ショウモウヒン
消臭剤	ショウシュウザイ
消費	ショウヒ
消費税	ショウヒゼイ
消費者	ショウヒシャ
消費財	ショウヒザイ
消長	ショウチョウ
消防	ショウボウ
消防士	ショウボウシ
消防庁	ショウボウチョウ
消防署	ショウボウショ
消防車	ショウボウシャ
消音	ショウオン
涙グマシイ	ナミダグマシイ
涙グム	ナミダグム
涙声	ナミダゴエ
液体	エキタイ
液体酸素	エキタイサンソ
液化	エキカ
液晶	エキショウ
液状	エキジョウ
液状化	エキジョウカ
液肥	エキヒ
涼シイ	スズシイ
涼ム	スズム
涼風	リョウフウ	スズカゼ
淋シイ	サビシイ	サミシイ
淑ヤカ	シトヤカ
淑女	シュクジョ
淑徳	シュクトク
淘汰	トウタ
淡々	タンタン
淡イ	アワイ
淡水	タンスイ
淡水魚	タンスイギョ
淡泊	タンパク
淡白	タンパク
淡紅色	タンコウショク
深イ	フカイ
深サ	フカサ
深マル	フカマル
深ミ	フカミ
深メル	フカメル
深入リ	フカイリ
深刻	シンコク
深刻化	シンコクカ
深化	シンカ
深呼吸	シンコキュウ
深夜	シンヤ
深層	シンソウ
深山	ミヤマ
深度	シンド
深海	シンカイ
深淵	シンエン
深紅	シンク	シンコウ
深追イ	フカオイ
深遠	シンエン
深部	シンブ
深長	シンチョウ
混ザル	マザル
混ジル	マジル
混ゼル	マゼル
混ゼ合ワス	マゼアワス
混ゼ物	マゼモノ
混ム	コム
混乱	コンラン
混信	コンシン
混入	コンニュウ
混合	コンゴウ
混同	コンドウ
混在	コンザイ
混声	コンセイ
混成	コンセイ
混戦	コンセン
混沌	コントン
混紡	コンボウ
混血	コンケツ
混血児	コンケツジ
混迷	コンメイ
混雑	コンザツ
添ウ	ソウ
添エル	ソエル
添エ物	ソエモノ
添乗	テンジョウ
添付	テンプ
添削	テンサク
添加	テンカ
添加物	テンカブツ
清々シイ	スガスガシイ
清イ	キヨイ
清ラカ	キヨラカ
清廉	セイレン
清掃	セイソウ
清新	セイシン
清明	セイメイ
清書	セイショ
清朝	シンチョウ	セイチョウ
清楚	セイソ
清流	セイリュウ
清浄	セイジョウ	ショウジョウ
清涼	セイリョウ
清涼飲料水	セイリョウインリョウスイ
清潔	セイケツ
清澄	セイチョウ
清算	セイサン
清純	セイジュン
清貧	セイヒン
清酒	セイシュ
清風	セイフウ
渇キ	カワキ
渇ク	カワク
渇望	カツボウ
渇水	カッスイ
済マス	スマス
済マセル	スマセル
済マナイ	スマナイ
済ミ	ズミ	スミ
済ミマセン	スミマセン
済ム	スム
渉外	ショウガイ
渋々	シブシブ
渋イ	シブイ
渋リ腹	シブリバラ
渋ル	シブル
渋柿	シブガキ
渋滞	ジュウタイ
渋谷	シブヤ
渋面	ジュウメン	シブヅラ
渓流	ケイリュウ
渓谷	ケイコク
減ラス	ヘラス
減リ	ヘリ
減ル	ヘル
減価償却	ゲンカショウキャク
減俸	ゲンポウ
減免	ゲンメン
減刑	ゲンケイ
減反	ゲンタン
減収	ゲンシュウ
減員	ゲンイン
減圧	ゲンアツ
減塩	ゲンエン
減少	ゲンショウ
減殺	ゲンサイ	ゲンサツ
減水	ゲンスイ
減点	ゲンテン
減産	ゲンサン
減益	ゲンエキ
減税	ゲンゼイ
減給	ゲンキュウ
減衰	ゲンスイ
減退	ゲンタイ
減速	ゲンソク
減配	ゲンパイ
減量	ゲンリョウ
減額	ゲンガク
減食	ゲンショク
渡シ	ワタシ
渡シ船	ワタシブネ
渡ス	ワタス
渡リ	ワタリ
渡リ合ウ	ワタリアウ
渡リ廊下	ワタリロウカ
渡リ鳥	ワタリドリ
渡ル	ワタル
渡仏	トフツ
渡来	トライ
渡欧	トオウ
渡米	トベイ
渡航	トコウ
渦中	カチュウ
渦巻キ	ウズマキ
渦巻ク	ウズマク
温イ	ヌルイ
温カイ	アタタカイ	アッタカイ
温マル	アタタマル	アッタマル
温メル	アタタメル	アッタメル
温モリ	ヌクモリ
温厚	オンコウ
温和	オンワ
温存	オンゾン
温室	オンシツ
温帯	オンタイ
温床	オンショウ
温度	オンド
温度計	オンドケイ
温情	オンジョウ
温暖	オンダン
温泉	オンセン
温泉郷	オンセンキョウ
温熱	オンネツ
測ル	ハカル
測候所	ソッコウジョ
測地	ソクチ
測定	ソクテイ
測定器	ソクテイキ
測量	ソクリョウ
港内	コウナイ
港湾	コウワン
港湾局	コウワンキョク
渾然	コンゼン
湖岸	コガン
湖底	コテイ
湖水	コスイ
湖沼	コショウ
湖畔	コハン
湧ク	ワク
湧出	ユウシュツ	ヨウシュツ
湧水	ユウスイ
湯ノミ	ユノミ
湯気	ユゲ
湯水	ユミズ
湯沸カシ器	ユワカシキ
湯治	トウジ
湯船	ユブネ
湯飲ミ	ユノミ
湾岸	ワンガン
湾曲	ワンキョク
湿ッポイ	シメッポイ
湿リ	シメリ
湿リ気	シメリケ
湿ル	シメル	シトル
湿原	シツゲン
湿地	シッチ
湿度	シツド
湿気	シッケ	シッキ
湿疹	シッシン
満々	マンマン
満タス	ミタス
満チル	ミチル
満チ足リル	ミチタリル
満了	マンリョウ
満員	マンイン
満員電車	マンインデンシャ
満喫	マンキツ
満場	マンジョウ
満場一致	マンジョウイッチ
満塁	マンルイ
満天	マンテン
満席	マンセキ
満年齢	マンネンレイ
満悦	マンエツ
満更	マンザラ
満月	マンゲツ
満期	マンキ
満杯	マンパイ
満潮	マンチョウ	ミチシオ
満点	マンテン
満腹	マンプク
満足	マンゾク
満足感	マンゾクカン
満身	マンシン
満載	マンサイ
満開	マンカイ
満面	マンメン
源平	ゲンペイ
源氏	ゲンジ
源泉	ゲンセン
源流	ゲンリュウ
準エル	ナゾラエル	ナズラエル
準ジル	ジュンジル
準ズル	ジュンズル
準備	ジュンビ
準備金	ジュンビキン
準急	ジュンキュウ
準拠	ジュンキョ
準決勝	ジュンケッショウ
準用	ジュンヨウ
溜マル	タマル
溜メル	タメル
溜メ息	タメイキ
溢レル	アフレル
溶カス	トカス
溶ク	トク
溶ケル	トケル
溶ケ合ウ	トケアウ
溶ケ込ム	トケコム
溶剤	ヨウザイ
溶媒	ヨウバイ
溶岩	ヨウガン
溶接	ヨウセツ
溶液	ヨウエキ
溶融	ヨウユウ
溶解	ヨウカイ
溶鉱炉	ヨウコウロ
溺レル	オボレル
滅ビル	ホロビル
滅ボス	ホロボス
滅亡	メツボウ
滅多	メッタ
滅多ニ	メッタニ
滅私	メッシ
滅茶苦茶	メチャクチャ	メッチャクチャ
滋養	ジヨウ
滑ラカ	ナメラカ
滑リ	ヌメリ
滑リ出ス	スベリダス
滑リ台	スベリダイ
滑リ止メ	スベリドメ
滑リ落チル	スベリオチル
滑リ込ム	スベリコム
滑リ降リル	スベリオリル
滑ル	スベル
滑稽	コッケイ
滑空	カックウ
滑落	カツラク
滑走	カッソウ
滑走路	カッソウロ
滑車	カッシャ
滑降	カッコウ
滝口	タキグチ
滝川	タキガワ
滞リ	トドコオリ
滞ル	トドコオル
滞在	タイザイ
滞在中	タイザイチュウ
滞留	タイリュウ
滞空	タイクウ
滞納	タイノウ
滲ム	ニジム
漁ル	アサル
漁具	ギョグ
漁労	ギョロウ
漁場	ギョジョウ	ギョバ
漁夫ノ利	ギョフノリ	ギョホノリ
漁師	リョウシ
漁期	ギョキ	リョウキ
漁村	ギョソン
漁業	ギョギョウ
漁民	ギョミン
漁港	ギョコウ
漁獲	ギョカク
漁船	ギョセン
漂ウ	タダヨウ
漂泊	ヒョウハク
漂流	ヒョウリュウ
漂白	ヒョウハク
漂白剤	ヒョウハクザイ
漂着	ヒョウチャク
漆器	シッキ
漆塗リ	ウルシヌリ
漆黒	シッコク
漏ラス	モラス
漏ル	モル
漏レル	モレル
漏出	ロウシュツ
漏洩	ロウエイ	ロウセツ
演ジル	エンジル
演ズル	エンズル
演出	エンシュツ
演出家	エンシュツカ
演劇	エンゲキ
演壇	エンダン
演奏	エンソウ
演奏会	エンソウカイ
演技	エンギ
演技力	エンギリョク
演歌	エンカ
演目	エンモク
演算	エンザン
演習	エンシュウ
演者	エンジャ
演舞	エンブ
演芸	エンゲイ
演説	エンゼツ
演題	エンダイ
漕グ	コグ
漕艇	ソウテイ
漠然	バクゼン
漢人	カンジン
漢和	カンワ
漢和辞典	カンワジテン
漢字	カンジ
漢文	カンブン
漢方	カンポウ
漢方薬	カンポウヤク
漢籍	カンセキ
漢詩	カンシ
漢語	カンゴ
漫才	マンザイ
漫画	マンガ
漫画家	マンガカ
漫談	マンダン
漬カル	ツカル
漬ケル	ツケル
漬ケ物	ツケモノ
漬物	ツケモノ
漸次	ゼンジ
漸減	ゼンゲン
漸進	ゼンシン
潅漑	カンガイ
潔イ	イサギヨイ
潔癖	ケッペキ
潔白	ケッパク
潜ム	ヒソム
潜リ	モグリ
潜リ込ム	モグリコム
潜ル	クグル
潜伏	センプク
潜入	センニュウ
潜在	センザイ
潜在意識	センザイイシキ
潜水	センスイ
潜水艦	センスイカン
潜航	センコウ
潜行	センコウ
潤イ	ウルオイ
潤ウ	ウルオウ
潤ス	ウルオス
潤ム	ウルム
潤沢	ジュンタク
潤滑油	ジュンカツユ
潤色	ジュンショク
潮干狩リ	シオヒガリ
潮時	シオドキ
潮流	チョウリュウ
潮風	シオカゼ
潰ス	ツブス
潰レル	ツブレル
潰瘍	カイヨウ
澄マス	スマス
澄ミ切ッタ	スミキッタ
澄ミ切ル	スミキル
澄ム	スム
澱ム	ヨドム
激シイ	ハゲシイ
激励	ゲキレイ
激動	ゲキドウ
激務	ゲキム
激化	ゲキカ	ゲッカ
激増	ゲキゾウ
激変	ゲキヘン
激怒	ゲキド
激情	ゲキジョウ
激戦	ゲキセン
激流	ゲキリュウ
激減	ゲキゲン
激烈	ゲキレツ
激甚	ゲキジン
激痛	ゲキツウ
激突	ゲキトツ
激論	ゲキロン
激賞	ゲキショウ
激闘	ゲキトウ
激震	ゲキシン
濁ス	ニゴス
濁リ	ニゴリ
濁ル	ニゴル
濁流	ダクリュウ
濃イ	コイ
濃厚	ノウコウ
濃密	ノウミツ
濃度	ノウド
濃淡	ノウタン
濃紺	ノウコン
濃縮	ノウシュク
濃霧	ノウム
濡ラス	ヌラス
濡レル	ヌレル
濫伐	ランバツ
瀕死	ヒンシ
瀟洒	ショウシャ
瀬戸	セト
瀬戸物	セトモノ
瀬戸際	セトギワ
瀬踏ミ	セブミ
灌漑	カンガイ
火ノ手	ヒノテ
火ノ気	ヒノケ	ホノケ
火ノ玉	ヒノタマ
火ノ粉	ヒノコ	ホノコ
火ノ車	ヒノクルマ
火中	カチュウ	ホナカ
火事	カジ
火事場	カジバ
火付ケ役	ヒツケヤク
火傷	ヤケド
火元	ヒモト
火力	カリョク
火勢	カセイ
火口	ヒグチ
火器	カキ
火山	カザン
火山灰	カザンバイ
火星	カセイ
火曜	カヨウ
火曜日	カヨウビ
火柱	ヒバシラ
火気	カキ	カッキ
火消シ	ヒケシ
火災	カサイ
火災保険	カサイホケン
火炎	カエン
火炎瓶	カエンビン
火砕流	カサイリュウ
火砲	カホウ
火種	ヒダネ
火縄銃	ヒナワジュウ
火花	ヒバナ
火葬	カソウ
火薬	カヤク
火遊ビ	ヒアソビ
火鉢	ヒバチ
灯ス	トモス	トボス
灯リ	アカリ
灯台	トウダイ
灯油	トウユ
灯火	トウカ
灯火管制	トウカカンセイ
灰皿	ハイザラ
灰色	ハイイロ	カイショク
灼熱	シャクネツ
災イ	ワザワイ
災害	サイガイ
災難	サイナン
炉心	ロシン
炊キ出シ	タキダシ
炊キ込ミ	タキコミ
炊キ込ム	タキコム
炊ク	タク
炊事	スイジ
炊出シ	タキダシ
炊飯器	スイハンキ
炎上	エンジョウ
炎天	エンテン
炎暑	エンショ
炎熱	エンネツ
炎症	エンショウ
炒メル	イタメル
炒ル	イル
炬燵	コタツ
炭化	タンカ
炭水化物	タンスイカブツ
炭火	スミビ
炭焼キ	スミヤキ
炭田	タンデン
炭素	タンソ
炭酸	タンサン
炭鉱	タンコウ
炸裂	サクレツ
点ク	ツク
点ケル	ツケル
点取リ	テントリ
点呼	テンコ
点在	テンザイ
点字	テンジ
点差	テンサ
点数	テンスウ
点景	テンケイ
点検	テンケン
点滅	テンメツ
点滴	テンテキ
点火	テンカ
点灯	テントウ
点訳	テンヤク
為ス	ナス
為ニ	タメニ
為政者	イセイシャ
為替	カワセ	カワシ
為替相場	カワセソウバ
為替管理	カワセカンリ
為替銀行	カワセギンコウ
烈震	レッシン
烏帽子	エボシ
烏賊	イカ
焚ク	タク
無イ	ナイ
無キャイケナイ	ナキャイケナイ
無クス	ナクス
無クチャイケナイ	ナクチャイケナイ
無クテハイケナイ	ナクテハイケナイ
無クテハナラナイ	ナクテハナラナイ
無クナル	ナクナル
無サソウ	ナサソウ
無シ	ナシ
無シニハ	ナシニハ
無一文	ムイチモン
無事	ブジ
無事故	ムジコ
無二	ムニ
無人	ムジン	ブニン
無休	ムキュウ
無作為	ムサクイ
無修正	ムシュウセイ
無傷	ムキズ
無償	ムショウ
無免許	ムメンキョ
無党派層	ムトウハソウ
無冠	ムカン
無利子	ムリシ
無制限	ムセイゲン
無力	ムリョク
無力感	ムリョクカン
無効	ムコウ
無勢	ブゼイ	ムゼイ
無医村	ムイソン
無印	ムジルシ
無口	ムクチ
無名	ムメイ
無味	ムミ
無国籍	ムコクセキ
無地	ムジ
無垢	ムク
無報酬	ムホウシュウ
無声	ムセイ
無実	ムジツ
無実ノ罪	ムジツノツミ
無害	ムガイ
無尽蔵	ムジンゾウ
無届ケ	ムトドケ
無差別	ムサベツ
無常	ムジョウ
無形	ムケイ
無形文化財	ムケイブンカザイ
無得点	ムトクテン
無心	ムシン
無念	ムネン
無性ニ	ムショウニ
無恥	ムチ
無情	ムジョウ
無意味	ムイミ
無意識	ムイシキ
無愛想	ブアイソウ	ブアイソ
無我	ムガ
無我夢中	ムガムチュウ
